shipment_id,dispatch_date,day_of_week,is_weekend,region,transport_mode,carrier,product_category,distance_km,shipment_weight_kg,transportation_cost_usd,promised_delivery_days,delivery_time_days,delay_days,is_delayed,fuel_surcharge_pct,damaged_in_transit,customer_satisfaction
SHP2111,2026-04-12,Sunday,True,South,Sea,Carrier A,Textiles,3297.7,72.8,234.86,10.0,9.69,-0.31,False,8.5,False,4.5
SHP2112,2026-06-04,Thursday,False,South,Road,Carrier D,Perishables,595.0,1600.0,100.14,3.0,1.85,-1.15,False,10.3,False,4.0
SHP2113,2026-01-21,Wednesday,False,East,Air,Carrier D,Consumer Goods,2810.5,489.7,594.91,1.5,1.49,-0.01,False,11.5,False,4.0
SHP2114,2026-02-08,Sunday,True,East,Sea,Carrier D,Textiles,2770.3,133.8,220.67,10.0,9.62,-0.38,False,6.0,False,4.5
SHP2115,2026-04-12,Sunday,True,East,Road,Carrier D,Perishables,606.1,501.0,61.35,3.0,1.76,-1.24,False,9.1,False,5.0
SHP2116,2026-02-15,Sunday,True,North,Road,Carrier A,Machinery,307.6,251.0,35.74,3.0,2.02,-0.98,False,4.7,False,3.5
SHP2117,2026-03-07,Saturday,True,Central,Road,Carrier B,Consumer Goods,873.4,374.1,54.93,3.0,4.0,1.0,True,6.9,False,3.5
SHP2118,2026-04-01,Wednesday,False,South,Road,Carrier A,Textiles,367.0,276.8,34.9,3.0,1.75,-1.25,False,9.9,False,4.5
SHP2119,2026-06-13,Saturday,True,North,Road,Carrier A,Consumer Goods,578.7,610.2,65.34,3.0,2.51,-0.49,False,8.4,False,4.5
SHP2120,2026-04-21,Tuesday,False,Central,Sea,Carrier A,Perishables,3698.7,695.3,241.25,10.0,10.08,0.08,True,5.3,False,4.5
SHP2121,2026-03-23,Monday,False,Central,Air,Carrier B,Electronics,3623.7,96.3,234.06,1.5,1.34,-0.16,False,10.6,False,4.0
SHP2122,2026-05-03,Sunday,True,Central,Rail,Carrier A,Electronics,980.5,174.5,65.3,4.5,3.82,-0.68,False,7.4,False,4.0
SHP2123,2026-04-09,Thursday,False,West,Road,Carrier A,Textiles,347.0,266.6,34.79,3.0,2.44,-0.56,False,10.2,True,5.0
SHP2124,2026-02-04,Wednesday,False,West,Sea,Carrier A,Electronics,4267.4,62.8,204.44,10.0,11.15,1.15,True,9.5,False,4.0
SHP2125,2026-06-08,Monday,False,East,Sea,Carrier A,Electronics,4240.7,120.4,225.58,10.0,10.9,0.9,True,6.8,False,4.0
SHP2126,2026-06-05,Friday,False,North,Sea,Carrier D,Consumer Goods,3311.0,636.7,252.25,10.0,9.37,-0.63,False,10.2,False,4.0
SHP2127,2026-04-13,Monday,False,South,Road,Carrier C,Consumer Goods,231.0,519.1,34.63,3.0,1.69,-1.31,False,9.1,False,4.0
SHP2128,2026-05-09,Saturday,True,South,Rail,Carrier D,Consumer Goods,715.2,199.1,66.86,4.5,3.7,-0.8,False,8.9,False,4.5
SHP2129,2026-01-25,Sunday,True,South,Road,Carrier B,Electronics,626.3,160.0,33.58,3.0,2.38,-0.62,False,7.6,False,4.5
SHP2130,2026-02-12,Thursday,False,West,Road,Carrier A,Electronics,100.5,74.0,24.63,3.0,1.55,-1.45,False,6.3,False,4.5
SHP2131,2026-03-25,Wednesday,False,East,Road,Carrier C,Electronics,400.4,137.1,32.07,3.0,0.97,-2.03,False,7.7,False,5.0
SHP2132,2026-02-20,Friday,False,North,Rail,Carrier B,Consumer Goods,1248.2,369.7,69.42,4.5,3.08,-1.42,False,7.6,False,5.0
SHP2133,2026-05-10,Sunday,True,South,Rail,Carrier A,Consumer Goods,867.3,489.4,78.35,4.5,3.34,-1.16,False,10.2,False,4.0
SHP2134,2026-05-06,Wednesday,False,West,Road,Carrier A,Textiles,884.7,294.3,51.76,3.0,2.66,-0.34,False,5.2,False,4.5
SHP2135,2026-03-10,Tuesday,False,North,Road,Carrier A,Electronics,101.1,74.2,28.4,3.0,1.17,-1.83,False,11.4,False,4.0
SHP2136,2026-01-09,Friday,False,Central,Road,Carrier A,Textiles,257.7,210.4,27.53,3.0,0.76,-2.24,False,11.6,False,4.5
SHP2137,2026-01-02,Friday,False,East,Road,Carrier B,Perishables,20.0,298.6,23.4,3.0,0.78,-2.22,False,7.2,False,4.5
SHP2138,2026-06-11,Thursday,False,East,Road,Carrier C,Textiles,848.7,263.3,50.19,3.0,2.04,-0.96,False,11.3,False,5.0
SHP2139,2026-06-08,Monday,False,East,Road,Carrier A,Machinery,261.0,588.3,38.44,3.0,0.81,-2.19,False,6.5,False,4.5
SHP2140,2026-01-10,Saturday,True,Central,Air,Carrier A,Machinery,409.2,2051.8,389.72,1.5,1.53,0.03,True,10.8,False,4.5
SHP2141,2026-04-24,Friday,False,South,Road,Carrier D,Electronics,327.6,116.7,30.82,3.0,1.38,-1.62,False,6.9,False,5.0
SHP2142,2026-03-17,Tuesday,False,West,Road,Carrier A,Electronics,171.4,521.5,34.38,3.0,1.0,-2.0,False,10.6,False,4.5
SHP2143,2026-06-13,Saturday,True,East,Road,Carrier B,Consumer Goods,329.0,499.7,45.51,3.0,2.94,-0.06,False,5.6,False,4.0
SHP2144,2026-03-26,Thursday,False,South,Sea,Carrier D,Perishables,3549.5,226.9,201.54,10.0,9.33,-0.67,False,10.7,False,4.5
SHP2145,2026-02-18,Wednesday,False,Central,Rail,Carrier A,Electronics,1181.7,23.7,64.54,4.5,2.94,-1.56,False,11.1,False,4.5
SHP2146,2026-03-11,Wednesday,False,West,Rail,Carrier A,Electronics,838.9,66.2,68.73,4.5,2.07,-2.43,False,5.6,False,4.5
SHP2147,2026-06-26,Friday,False,West,Road,Carrier B,Electronics,455.1,327.0,40.36,3.0,1.83,-1.17,False,12.0,False,5.0
SHP2148,2026-05-11,Monday,False,Central,Rail,Carrier B,Textiles,696.4,109.1,68.09,4.5,1.9,-2.6,False,10.5,False,4.5
SHP2149,2026-05-13,Wednesday,False,Central,Road,Carrier B,Consumer Goods,147.7,877.3,40.78,3.0,1.36,-1.64,False,4.5,False,4.5
SHP2150,2026-03-31,Tuesday,False,West,Rail,Carrier D,Perishables,253.7,791.9,71.4,4.5,2.15,-2.35,False,7.5,False,4.0
SHP2151,2026-01-26,Monday,False,Central,Sea,Carrier A,Textiles,3062.6,315.7,209.42,10.0,8.68,-1.32,False,10.6,False,5.0
SHP2152,2026-03-13,Friday,False,West,Rail,Carrier C,Machinery,929.6,2472.8,174.91,4.5,2.99,-1.51,False,9.9,False,4.5
SHP2153,2026-01-05,Monday,False,West,Sea,Carrier B,Textiles,2973.7,460.1,207.25,10.0,8.82,-1.18,False,8.7,False,4.0
SHP2154,2026-01-15,Thursday,False,West,Air,Carrier A,Consumer Goods,533.5,399.2,184.81,1.5,0.61,-0.89,False,10.4,False,5.0
SHP2155,2026-05-03,Sunday,True,West,Road,Carrier C,Consumer Goods,490.3,119.9,34.25,3.0,2.05,-0.95,False,6.8,False,5.0
SHP2156,2026-05-24,Sunday,True,North,Sea,Carrier A,Electronics,5455.2,221.9,179.82,10.0,12.98,2.98,True,8.6,False,2.5
SHP2157,2026-01-01,Thursday,False,Central,Road,Carrier B,Consumer Goods,427.1,227.6,34.43,3.0,2.09,-0.91,False,6.8,False,3.5
SHP2158,2026-05-24,Sunday,True,Central,Road,Carrier A,Textiles,334.1,154.4,32.78,3.0,1.42,-1.58,False,8.8,False,4.0
SHP2159,2026-06-14,Sunday,True,North,Road,Carrier B,Consumer Goods,437.9,390.7,39.66,3.0,2.31,-0.69,False,10.5,False,5.0
SHP2160,2026-01-03,Saturday,True,Central,Road,Carrier B,Textiles,229.1,189.3,32.03,3.0,2.28,-0.72,False,10.1,False,4.5
SHP2161,2026-06-29,Monday,False,North,Road,Carrier D,Consumer Goods,216.2,419.1,33.66,3.0,1.21,-1.79,False,8.9,False,4.0
SHP2162,2026-02-16,Monday,False,South,Road,Carrier A,Consumer Goods,540.3,373.3,43.27,3.0,1.56,-1.44,False,10.5,False,4.5
SHP2163,2026-04-05,Sunday,True,West,Road,Carrier B,Perishables,648.1,609.2,71.6,3.0,3.26,0.26,True,10.7,False,4.0
SHP2164,2026-01-13,Tuesday,False,North,Rail,Carrier B,Textiles,848.5,374.8,79.54,4.5,2.58,-1.92,False,12.1,False,4.0
SHP2165,2026-04-30,Thursday,False,West,Road,Carrier C,Consumer Goods,55.2,975.0,31.37,3.0,0.54,-2.46,False,10.8,True,4.0
SHP2166,2026-02-24,Tuesday,False,Central,Road,Carrier B,Consumer Goods,520.7,662.2,51.44,3.0,1.42,-1.58,False,9.8,True,5.0
SHP2167,2026-05-29,Friday,False,East,Rail,Carrier C,Electronics,1623.6,202.5,74.69,4.5,4.16,-0.34,False,10.4,False,4.5
SHP2168,2026-03-07,Saturday,True,North,Road,Carrier C,Machinery,401.2,974.7,71.17,3.0,2.43,-0.57,False,9.0,False,4.0
SHP2169,2026-06-04,Thursday,False,South,Air,Carrier D,Perishables,1675.5,409.7,333.83,1.5,0.9,-0.6,False,7.9,False,4.5
SHP2170,2026-06-15,Monday,False,West,Rail,Carrier B,Electronics,594.6,36.7,68.96,4.5,2.24,-2.26,False,10.2,False,4.5
SHP2171,2026-03-31,Tuesday,False,Central,Sea,Carrier B,Textiles,4077.6,231.1,230.56,10.0,10.42,0.42,True,10.0,False,4.0
SHP2172,2026-03-03,Tuesday,False,West,Rail,Carrier D,Perishables,665.2,808.0,95.7,4.5,2.03,-2.47,False,9.1,False,4.5
SHP2173,2026-04-12,Sunday,True,South,Road,Carrier D,Consumer Goods,654.3,147.8,33.29,3.0,2.13,-0.87,False,8.1,False,4.0
SHP2174,2026-06-23,Tuesday,False,West,Rail,Carrier D,Perishables,669.8,513.2,74.53,4.5,3.25,-1.25,False,8.0,False,4.0
SHP2175,2026-05-19,Tuesday,False,East,Road,Carrier B,Consumer Goods,518.4,462.5,46.35,3.0,1.56,-1.44,False,7.7,False,4.5
SHP2176,2026-01-08,Thursday,False,West,Road,Carrier A,Electronics,440.7,194.0,34.28,3.0,1.66,-1.34,False,11.0,False,4.5
SHP2177,2026-04-07,Tuesday,False,North,Air,Carrier B,Perishables,2888.6,758.0,772.17,1.5,0.9,-0.6,False,10.9,False,4.5
SHP2178,2026-04-27,Monday,False,West,Road,Carrier C,Perishables,531.9,940.9,61.03,3.0,1.17,-1.83,False,10.8,False,4.0
SHP2179,2026-03-05,Thursday,False,East,Air,Carrier B,Perishables,2770.9,227.0,331.0,1.5,1.15,-0.35,False,6.4,False,4.5
SHP2180,2026-01-21,Wednesday,False,Central,Sea,Carrier B,Electronics,3630.3,180.3,206.84,10.0,9.59,-0.41,False,7.8,False,5.0
SHP2181,2026-04-25,Saturday,True,South,Sea,Carrier D,Electronics,3295.1,159.0,218.76,10.0,10.15,0.15,True,8.0,False,4.5
SHP2182,2026-03-26,Thursday,False,West,Sea,Carrier B,Textiles,3454.2,65.9,193.22,10.0,8.76,-1.24,False,7.3,False,4.5
SHP2183,2026-01-20,Tuesday,False,Central,Road,Carrier D,Perishables,295.7,1220.8,58.06,3.0,1.39,-1.61,False,12.2,False,4.5
SHP2184,2026-01-08,Thursday,False,North,Road,Carrier B,Textiles,556.3,457.0,43.76,3.0,1.78,-1.22,False,9.3,False,4.0
SHP2185,2026-02-27,Friday,False,Central,Rail,Carrier B,Textiles,658.4,147.7,63.38,4.5,2.09,-2.41,False,9.2,False,4.5
SHP2186,2026-02-15,Sunday,True,West,Road,Carrier B,Consumer Goods,472.5,303.9,38.24,3.0,1.99,-1.01,False,7.6,False,3.5
SHP2187,2026-01-31,Saturday,True,North,Rail,Carrier C,Consumer Goods,1199.3,337.2,80.34,4.5,4.23,-0.27,False,10.2,False,3.5
SHP2188,2026-04-03,Friday,False,South,Air,Carrier A,Textiles,2908.5,592.1,690.07,1.5,1.13,-0.37,False,12.9,False,4.5
SHP2189,2026-01-09,Friday,False,West,Rail,Carrier A,Perishables,957.0,807.8,99.73,4.5,2.97,-1.53,False,8.7,False,4.5
SHP2190,2026-01-15,Thursday,False,North,Road,Carrier D,Electronics,622.2,218.1,36.3,3.0,2.24,-0.76,False,8.0,False,4.5
SHP2191,2026-04-04,Saturday,True,East,Road,Carrier A,Consumer Goods,598.4,461.7,58.02,3.0,2.54,-0.46,False,8.3,False,4.5
SHP2192,2026-06-03,Wednesday,False,South,Road,Carrier B,Electronics,373.5,267.6,31.35,3.0,2.13,-0.87,False,7.9,False,4.0
SHP2193,2026-05-18,Monday,False,West,Road,Carrier B,Perishables,871.6,108.2,29.42,3.0,2.48,-0.52,False,8.5,False,5.0
SHP2194,2026-01-29,Thursday,False,North,Sea,Carrier B,Perishables,2808.5,505.6,203.98,10.0,8.17,-1.83,False,7.3,False,5.0
SHP2195,2026-03-21,Saturday,True,Central,Road,Carrier C,Perishables,468.2,960.2,64.62,3.0,2.55,-0.45,False,6.7,False,4.0
SHP2196,2026-02-05,Thursday,False,Central,Road,Carrier A,Electronics,740.8,256.8,37.7,3.0,1.84,-1.16,False,8.5,False,4.5
SHP2197,2026-03-25,Wednesday,False,Central,Road,Carrier B,Consumer Goods,735.9,913.3,99.31,3.0,1.74,-1.26,False,8.7,False,4.5
SHP2198,2026-04-19,Sunday,True,West,Rail,Carrier B,Electronics,905.0,274.8,67.35,4.5,3.74,-0.76,False,8.0,False,4.5
SHP2199,2026-04-28,Tuesday,False,North,Rail,Carrier C,Machinery,1246.6,748.5,109.64,4.5,3.51,-0.99,False,11.4,False,5.0
